sample_id,label,source,env,snr_db,run_tag,bin_path,fold
6070,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_22_9608.bin,train
6071,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_22_9731.bin,train
6072,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_22_9784.bin,train
6073,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_22_9866.bin,train
6074,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_22_9929.bin,train
6075,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_27_10032.bin,train
6076,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1007.bin,train
6077,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1209.bin,train
6078,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1409.bin,train
6079,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1534.bin,train
6080,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1785.bin,train
6081,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_1899.bin,train
6082,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_199.bin,train
6083,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2030.bin,train
6084,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2144.bin,train
6085,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2284.bin,train
6086,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2374.bin,train
6087,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2481.bin,train
6088,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2665.bin,train
6089,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2826.bin,train
6090,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_2941.bin,train
6091,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3022.bin,train
6092,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3154.bin,train
6093,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_317.bin,train
6094,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3274.bin,train
6095,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3376.bin,train
6096,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3548.bin,train
6097,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3611.bin,train
6098,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3673.bin,train
6099,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_374.bin,train
6100,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3793.bin,train
6101,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3886.bin,train
6102,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_3963.bin,train
6103,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4073.bin,train
6104,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4155.bin,train
6105,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4241.bin,train
6106,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4297.bin,train
6107,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4387.bin,train
6108,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4453.bin,train
6109,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4524.bin,train
6110,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4599.bin,train
6111,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4689.bin,train
6112,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4786.bin,train
6113,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4857.bin,train
6114,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_4944.bin,train
6115,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5019.bin,train
6116,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5089.bin,train
6117,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5147.bin,train
6118,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_521.bin,train
6119,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5231.bin,train
6120,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5335.bin,train
6121,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5391.bin,train
6122,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_54.bin,train
6123,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5456.bin,train
6124,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5525.bin,train
6125,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5593.bin,train
6126,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5658.bin,train
6127,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5735.bin,train
6128,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5825.bin,train
6129,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_5944.bin,train
6130,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6029.bin,train
6131,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6115.bin,train
6132,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6179.bin,train
6133,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6257.bin,train
6134,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6333.bin,train
6135,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6400.bin,train
6136,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6491.bin,train
6137,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6556.bin,train
6138,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_661.bin,train
6139,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6649.bin,train
6140,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6734.bin,train
6141,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6804.bin,train
6142,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6880.bin,train
6143,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_6980.bin,train
6144,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7055.bin,train
6145,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7141.bin,train
6146,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7245.bin,train
6147,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7344.bin,train
6148,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7426.bin,train
6149,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7533.bin,train
6150,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7606.bin,train
6151,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7702.bin,train
6152,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7788.bin,train
6153,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_7896.bin,train
6154,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_8109.bin,train
6155,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_8276.bin,train
6156,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_2_858.bin,train
6157,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_30_11668.bin,train
6158,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_32_11696.bin,train
6159,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_11849.bin,train
6160,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_11956.bin,train
6161,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12040.bin,train
6162,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12129.bin,train
6163,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12205.bin,train
6164,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12278.bin,train
6165,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12380.bin,train
6166,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12429.bin,train
6167,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12533.bin,train
6168,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12655.bin,train
6169,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12727.bin,train
6170,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12801.bin,train
6171,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12856.bin,train
6172,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_12939.bin,train
6173,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13018.bin,train
6174,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13089.bin,train
6175,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13182.bin,train
6176,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13288.bin,train
6177,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13378.bin,train
6178,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13466.bin,train
6179,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_33_13571.bin,train
6180,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_34_12074.bin,train
6181,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_34_12548.bin,train
6182,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_35_13115.bin,train
6183,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_36_13168.bin,train
6184,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_13668.bin,train
6185,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_13809.bin,train
6186,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_13896.bin,train
6187,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_13971.bin,train
6188,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_14079.bin,train
6189,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_14170.bin,train
6190,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_14261.bin,train
6191,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_39_14427.bin,train
6192,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_40_13993.bin,train
6193,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_41_14353.bin,train
6194,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_14497.bin,train
6195,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_14699.bin,train
6196,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_14782.bin,train
6197,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_14890.bin,train
6198,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15014.bin,train
6199,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15119.bin,train
6200,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15240.bin,train
6201,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15320.bin,train
6202,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15442.bin,train
6203,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15589.bin,train
6204,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15689.bin,train
6205,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15830.bin,train
6206,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_43_15978.bin,train
6207,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_15902.bin,train
6208,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16196.bin,train
6209,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16339.bin,train
6210,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16559.bin,train
6211,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16661.bin,train
6212,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16827.bin,train
6213,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_16935.bin,train
6214,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_17239.bin,train
6215,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_17353.bin,train
6216,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_17666.bin,train
6217,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_17800.bin,train
6218,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_45_18032.bin,train
6219,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_46_16060.bin,train
6220,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_47_16145.bin,train
6221,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_48_16398.bin,train
6222,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_48_16491.bin,train
6223,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_49_16686.bin,train
6224,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_49_16771.bin,train
6225,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_4_1092.bin,train
6226,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_4_1214.bin,train
6227,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_50_17448.bin,train
6228,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_51_17713.bin,train
6229,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_57_17938.bin,train
6230,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_58_18069.bin,train
6231,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_60_18187.bin,train
6232,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_61_18383.bin,train
6233,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_62_18502.bin,train
6234,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_63_18561.bin,train
6235,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_64_18747.bin,train
6236,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_64_19015.bin,train
6237,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_64_19148.bin,train
6238,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_64_19356.bin,train
6239,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_66_19603.bin,train
6240,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_19689.bin,train
6241,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_19903.bin,train
6242,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20076.bin,train
6243,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20152.bin,train
6244,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20243.bin,train
6245,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20371.bin,train
6246,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20480.bin,train
6247,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20578.bin,train
6248,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20668.bin,train
6249,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20781.bin,train
6250,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_67_20893.bin,train
6251,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21018.bin,train
6252,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21363.bin,train
6253,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21556.bin,train
6254,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21654.bin,train
6255,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21727.bin,train
6256,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21794.bin,train
6257,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21887.bin,train
6258,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_21968.bin,train
6259,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22048.bin,train
6260,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22122.bin,train
6261,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22185.bin,train
6262,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22269.bin,train
6263,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22371.bin,train
6264,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22469.bin,train
6265,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22606.bin,train
6266,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22694.bin,train
6267,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22765.bin,train
6268,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22839.bin,train
6269,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_22938.bin,train
6270,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23019.bin,train
6271,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23124.bin,train
6272,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23189.bin,train
6273,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23259.bin,train
6274,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23346.bin,train
6275,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23441.bin,train
6276,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23558.bin,train
6277,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23628.bin,train
6278,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23720.bin,train
6279,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23809.bin,train
6280,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_23902.bin,train
6281,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24015.bin,train
6282,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24091.bin,train
6283,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24192.bin,train
6284,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24293.bin,train
6285,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24373.bin,train
6286,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24470.bin,train
6287,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24607.bin,train
6288,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24725.bin,train
6289,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24815.bin,train
6290,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_24940.bin,train
6291,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_25051.bin,train
6292,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_68_25280.bin,train
6293,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_69_21021.bin,train
6294,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_6_1491.bin,train
6295,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_6_1609.bin,train
6296,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_6_1713.bin,train
6297,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_21564.bin,train
6298,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_21834.bin,train
6299,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_22050.bin,train
6300,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_22317.bin,train
6301,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_22448.bin,train
6302,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_22590.bin,train
6303,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_70_22752.bin,train
6304,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_73_22419.bin,train
6305,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_75_22575.bin,train
6306,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_76_22593.bin,train
6307,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_84_24803.bin,train
6308,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_87_25325.bin,train
6309,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_89_25805.bin,train
6310,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_89_25920.bin,train
6311,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_89_26042.bin,train
6312,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_8_2458.bin,train
6313,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_8_2572.bin,train
6314,background,ambient,first,na,amb_first,/Users/abhinav/research/experiments/odas/logs_amb_first/patch_8_2660.bin,train
